"INTERACTIONCLASSID";"PRODUCTID"
1000554;819519
1000554;819708
1000554;820527
1000554;820795
1000554;821081
1000554;823289
1000554;916934
1000554;949394
1000554;949761
1000554;972374
1000554;972741
1000554;980249
1000554;980335
1000554;981277
1000554;999117
1000554;1011921
1000554;1080384
1000554;1188314
1000558;120760
1000558;120761
1000558;120762
1000558;122700
1000558;474657
1000559;353606
1000559;365822
1000559;481947
1000559;484240
1000559;485914
1000559;487596
1000559;487940
1000559;496884
1000559;505407
1000559;510071
1000559;510506
1000559;510982
1000559;522592
1000559;522844
1000559;522867
1000559;533057
1000559;533872
1000559;537403
1000559;537531
1000559;543104
1000559;543105
1000559;543364
1000559;543365
1000559;543885
1000559;817860
1000559;819313
1000559;822131
1000559;837232
1000559;862407
1000559;863480
1000559;870482
1000559;895244
1000559;895516
1000559;948390
1000559;989624
1000559;1048025
1000559;1056201
1000559;1056393
1000559;1073089
1000560;120904
1000560;120905
1000560;124038
1000560;125182
1000560;301112
1000560;301113
1000560;353453
1000560;353454
1000560;354404
1000560;354886
1000560;355419
1000560;358626
1000560;358638
1000560;361933
1000560;362484
1000560;363230
1000560;363634
1000560;363752
1000560;363866
1000560;364147
1000560;364273
1000560;364274
1000560;364663
1000560;364825
1000560;364906
1000560;365794
1000560;366334
1000560;366371
1000560;368478
1000560;369392
1000560;371311
1000560;371312
1000560;472309
1000560;473036
1000560;474586
1000560;475833
1000560;477462
1000560;477465
1000560;481382
1000560;482319
1000560;482388
1000560;482701
1000560;482980
1000560;483545
1000560;484756
1000560;484796
1000560;485465
1000560;485577
1000560;485933
1000560;486660
1000560;486669
1000560;487975
1000560;496296
1000560;498879
1000560;501814
1000560;502136
1000560;505451
1000560;511020
1000560;511131
1000560;511411
1000560;517711
1000560;519922
1000560;522283
1000560;522566
1000560;522567
1000560;522612
1000560;524065
1000560;530641
1000560;530665
1000560;533317
1000560;533411
1000560;533412
1000560;535987
1000560;540376
1000560;544286
1000560;544699
1000560;810442
1000560;812815
1000560;813123
1000560;814345
1000560;816453
1000560;824019
1000560;824423
1000560;824605
1000560;824679
1000560;824695
1000560;838453
1000560;838545
1000560;839255
1000560;842378
1000560;848830
1000560;852731
1000560;852732
1000560;852895
1000560;853276
1000560;853600
1000560;858371
1000560;868656
1000560;879032
1000560;879367
1000560;886319
1000560;889950
1000560;891834
1000560;892531
1000560;892612
1000560;892818
1000560;899061
1000560;899192
1000560;899258
1000560;905785
1000560;906377
1000560;906497
1000560;907034
1000560;910297
1000560;911096
1000560;912064
1000560;914498
1000560;915132
1000560;916923
1000560;917040
1000560;917835
1000560;918461
1000560;922112
1000560;923934
1000560;925389
1000560;925820
1000560;948128
1000560;948149
1000560;948488
1000560;949162
1000560;953451
1000560;955184
1000560;956417
1000560;956578
1000560;970349
1000560;970364
1000560;970579
1000560;971248
1000560;974946
1000560;1001209
1000560;1065223
1000560;1065962
1000560;1073467
1000560;1078190
1000560;1081340
1000560;1087118
1000560;1087332
1000560;1087392
1000560;1088255
1000560;1166236
1000560;1170356
1000560;1173309
1000560;1173465
1000560;1180487
1000565;350744
1000565;350745
1000565;350746
1000565;362451
1000565;503078
1000565;512077
1000565;512085
1000565;514842
1000565;516412
1000565;517260
1000565;517322
1000565;518031
1000565;519256
1000565;520722
1000565;523340
1000565;529099
1000565;529135
1000565;543432
1000565;544534
1000565;545254
1000565;546718
1000565;814626
1000565;817468
1000565;819344
1000565;833150
1000565;866242
1000565;874560
1000565;875130
1000565;888435
1000565;911366
1000565;912837
1000565;951353
1000565;951746
1000565;956818
1000565;971257
1000565;972880
1000565;986198
1000565;1029417
1000565;1064432
1000565;1068287
1000565;1068904
1000565;1069069
1000565;1069186
1000565;1081784
1000565;1089400
1000565;1091393
1000568;124556
1000568;124557
1000568;206579
1000568;236958
1000568;243558
1000568;246050
1000568;247394
1000568;247670
1000568;254397
1000568;270074
1000568;280344
1000568;1093620
1000583;2334
1000583;2335
1000583;2336
1000583;117840
1000583;117841
1000583;120464
1000583;122513
1000583;360379
1000583;360384
1000583;366973
1000583;366974
1000583;367970
1000583;367971
1000583;368262
1000583;368263
1000583;368264
1000583;368394
1000583;369063
1000583;369064
1000583;369118
1000583;369119
1000583;369192
1000583;369193
1000583;369272
1000583;369290
1000583;369291
1000583;371382
1000583;371383
1000583;474366
1000583;474710
1000583;481432
1000583;481449
1000583;481463
1000583;481465
1000583;481818
1000583;481821
1000583;481822
1000583;481826
1000583;482152
1000583;482153
1000583;482158
1000583;482163
1000583;482166
1000583;482167
1000583;482255
1000583;482258
1000583;482327
1000583;482631
1000583;482638
1000583;482645
1000583;482729
1000583;483239
1000583;484254
1000583;484262
1000583;484263
1000583;484281
1000583;484459
1000583;484469
1000583;484474
1000583;484940
1000583;484943
1000583;496154
1000583;497214
1000583;498158
1000583;498814
1000583;499179
1000583;500963
1000583;501755
1000583;501849
1000583;520227
1000583;524115
1000583;525918
1000583;526133
1000583;526387
1000583;526390
1000583;526475
1000583;527476
1000583;533887
1000583;535771
1000583;537107
1000583;537528
1000583;537579
1000583;540329
1000583;541166
1000583;542458
1000583;542704
1000583;543562
1000583;543700
1000583;544212
1000583;545865
1000583;546872
1000583;823099
1000583;823101
1000583;823103
1000583;824402
1000583;838823
1000583;852437
1000583;865592
1000583;866629
1000583;879599
1000583;880971
1000583;884224
1000583;894748
1000583;914983
1000583;917664
1000583;918118
1000583;947453
1000583;954023
1000583;955036
1000583;977748
1000583;998488
1000583;1062469
1000583;1097850
1000583;1166156
1000583;1172571
1000583;1173496
1000583;1173825
1000584;2591
1000584;3900
1000584;4717
1000584;4828
1000584;4829
1000584;4830
1000584;4832
1000584;4833
1000584;12840
1000584;13704
1000584;13731
1000584;14307
1000584;14320
1000584;14324
1000584;14391
1000584;14998
1000584;15786
1000584;15787
1000584;110742
1000584;117138
1000584;117764
1000584;205464
1000584;206136
1000584;354834
1000584;355420
1000584;363978
1000584;369179
1000584;369979
1000584;370304
1000584;472734
1000584;473974
1000584;474840
1000584;478506
1000584;484925
1000584;496158
1000584;498331
1000584;498333
1000584;501332
1000584;503006
1000584;505676
1000584;508024
1000584;509017
1000584;513817
1000584;515521
1000584;517467
1000584;519455
1000584;521227
1000584;522169
1000584;522702
1000584;522703
1000584;527277
1000584;529559
1000584;531853
1000584;532658
1000584;539149
1000584;539419
1000584;541735
1000584;541737
1000584;541745
1000584;542010
1000584;542223
1000584;543016
1000584;543310
1000584;543312
1000584;543886
1000584;543888
1000584;543890
1000584;543994
1000584;543995
1000584;543996
1000584;544027
1000584;544359
1000584;544835
1000584;546316
1000584;546317
1000584;546318
1000584;819430
1000584;827708
1000584;827729
1000584;827908
1000584;832426
1000584;840565
1000584;840620
1000584;861196
1000584;864494
1000584;864788
1000584;879807
1000584;882722
1000584;882740
1000584;897196
1000584;947482
1000584;947577
1000584;947708
1000584;953614
1000584;976641
1000584;978928
1000584;983828
1000584;1017559
1000584;1017917
1000584;1090726
1000584;1090921
1000584;1158380
1000584;1158397
1000584;1162096
1000584;1171902
1000586;120832
1000586;120833
1000586;125773
1000586;127140
1000586;301381
1000586;301382
1000586;358376
1000586;358377
1000586;358378
1000586;358379
1000586;358380
1000586;358381
1000586;358755
1000586;358761
1000586;370907
1000586;370908
1000586;370911
1000586;370912
1000586;471432
1000586;477204
1000586;477205
1000586;477206
1000586;477207
1000586;478813
1000586;478816
1000586;478819
1000586;478835
1000586;480064
1000586;480758
1000586;480759
1000586;480760
1000586;480761
1000586;480980
1000586;480983
1000586;480984
1000586;480985
1000586;481138
1000586;481139
1000586;481140
1000586;481311
1000586;481314
1000586;481317
1000586;481320
1000586;481674
1000586;481675
1000586;481676
1000586;481677
1000586;483385
1000586;483388
1000586;483391
1000586;483394
1000586;483397
1000586;484010
1000586;484906
1000586;484907
1000586;484910
1000586;486056
1000586;486057
1000586;486058
1000586;486059
1000586;486060
1000586;496749
1000586;497647
1000586;497648
1000586;497649
1000586;497650
1000586;497708
1000586;497712
1000586;497714
1000586;497716
1000586;498117
1000586;498120
1000586;498123
1000586;498125
1000586;498607
1000586;498610
1000586;498613
1000586;498831
1000586;498833
1000586;498888
1000586;501252
1000586;501734
1000586;501735
1000586;501784
1000586;501807
1000586;502512
1000586;502956
1000586;508718
1000586;508719
1000586;508720
1000586;508721
1000586;508722
1000586;509989
1000586;509990
1000586;509991
1000586;509992
1000586;510171
1000586;510177
1000586;510178
1000586;510185
1000586;511424
1000586;511427
1000586;511430
1000586;511433
1000586;511436
1000586;511761
1000586;511762
1000586;511763
1000586;511764
1000586;511765
1000586;511766
1000586;512246
1000586;514804
1000586;515101
1000586;516021
1000586;516167
1000586;516168
1000586;516169
1000586;516170
1000586;516171
1000586;516172
1000586;519497
1000586;519500
1000586;519503
1000586;519814
1000586;519815
1000586;519816
1000586;519817
1000586;520770
1000586;520773
1000586;520776
1000586;520779
1000586;520782
1000586;521968
1000586;525372
1000586;525373
1000586;526970
1000586;529791
1000586;529793
1000586;532792
1000586;532793
1000586;532794
1000586;532795
1000586;532796
1000586;539542
1000586;539543
1000586;539544
1000586;539545
1000586;541788
1000586;541789
1000586;541790
1000586;541791
1000586;541792
1000586;543849
1000586;543852
1000586;545225
1000586;545226
1000586;545227
1000586;545228
1000586;545229
1000586;545231
1000586;817737
1000586;817809
1000586;818738
1000586;819206
1000586;819223
1000586;819278
1000586;819899
1000586;820102
1000586;821092
1000586;821290
1000586;821439
1000586;821641
1000586;824732
1000586;827339
1000586;827383
1000586;827419
1000586;827433
1000586;827577
1000586;827637
1000586;827747
1000586;827847
1000586;831874
1000586;831995
1000586;835514
1000586;835575
1000586;835724
1000586;836202
1000586;838062
1000586;839365
1000586;839523
1000586;839524
1000586;839525
1000586;840339
1000586;840340
1000586;840341
1000586;840342
1000586;840343
1000586;840344
1000586;853867
1000586;859545
1000586;859614
1000586;859804
1000586;859872
1000586;860537
1000586;863351
1000586;863372
1000586;863509
1000586;863510
1000586;863568
1000586;863689
1000586;863696
1000586;863860
1000586;864087
1000586;864118
1000586;864678
1000586;865172
1000586;865422
1000586;877494
1000586;881615
1000586;881858
1000586;881923
1000586;881942
1000586;881952
1000586;894937
1000586;894976
1000586;895207
1000586;895392
1000586;895867
1000586;898755
1000586;899966
1000586;901031
1000586;902181
1000586;906061
1000586;910777
1000586;910839
1000586;910904
1000586;910932
1000586;915151
1000586;919078
1000586;919352
1000586;919596
1000586;922177
1000586;949843
1000586;949844
1000586;949845
1000586;949846
1000586;949847
1000586;950070
1000586;951167
1000586;955369
1000586;955519
1000586;955620
1000586;956136
1000586;963681
1000586;966058
1000586;966238
1000586;976249
1000586;976984
1000586;977246
1000586;984183
1000586;1014977
1000586;1015166
1000586;1017539
1000586;1024086
1000586;1035910
1000586;1035987
1000586;1036698
1000586;1037865
1000586;1037930
1000586;1041548
1000586;1046664
1000586;1059709
1000586;1062474
1000586;1062525
1000586;1063053
1000586;1063381
1000586;1064174
1000586;1067170
1000586;1067244
1000586;1067287
1000586;1067341
1000586;1067440
1000586;1067578
1000586;1067695
1000586;1067699
1000586;1067781
1000586;1069609
1000586;1070038
1000586;1071488
1000586;1071518
1000586;1071796
1000586;1071857
1000586;1071879
1000586;1082992
1000586;1083033
1000586;1083172
1000586;1083402
1000586;1083986
1000586;1086763
1000586;1086876
1000586;1087055
1000586;1087161
1000586;1087355
1000586;1087448
1000586;1087501
1000586;1087587
1000586;1087683
1000586;1091213
1000586;1091455
1000586;1092039
1000586;1095296
1000586;1095624
1000586;1095695
1000586;1095732
1000586;1096470
1000586;1097762
1000586;1098021
1000586;1165362
1000586;1165579
1000586;1165717
1000586;1165824
1000586;1174422
1000586;1175478
1000586;1177432
1000586;1178998
1000586;1179861
1000586;1179921
1000586;1180003
1000586;1180425
1000586;1181059
1000586;1181428
1000586;1182852
1000586;1183340
1000586;1184622
1000586;1188582
1000586;1188789
