"ID";"COMPANYID";"ZIP";"CITY";"STREET";"STREETNUMBER"
13660;13677;"91077";"Neunkirchen am Brand";"Industriestr.";"6"
13664;13680;"82327";"Tutzing";"Beiselestraße";"12a"
13666;13682;"54570";"Densborn";"In den Feldern";"2"
13671;13687;"41460";"Neuss";"Stresemannallee";"4c"
13672;13688;"56204";"Hillscheid";"Am Fichtenstrauch";"6-10"
13674;13690;"61381";"Friedrichsdorf";"Max-Planck-Str.";"36b"
13675;13691;"12529";"Schönefeld";"Lilienthalstr.";"5c"
13682;13699;"70376";"Stuttgart";"Neckartalstr.";"153"
13689;13706;"85764";"Oberschleißheim";"Mittenheimer Str.";"62"
13693;13710;"28197";"Bremen";"Merkurstr.";"47"
13700;13717;"65388";"Schlangenbad";"Atzelberg";"2"
13701;13718;"";"";"";""
13703;13720;"46485";"Wesel";"Am Marienbusch";"9"
13708;13723;"35398";"Giessen";"Bachweg";"6"
13722;13737;"07745";"Jena";"Otto-Schott-Str.";"15"
13730;13745;"82166";"Gräfelfing";"Am Haag";"6+7"
13737;13752;"22525";"Hamburg";"Holstenkamp";"40"
13740;13755;"80807";"München";"Oskar-Schlemmer-Str.";"11"
13743;13758;"95448";"Bayreuth";"Medicusstr.";"1"
13750;13765;"85716";"Unterschleissheim";"Gutenbergstr.";"3"
13756;13771;"33330";"Gütersloh";"Austernbrede";"7-9"
13762;13784;"20535";"Hamburg";"Carl-Petersen-Str.";"4"
13763;13786;"69509";"Mörlenbach";"Großbreitenbach";"60"
13768;13794;"76744";"Wörth";"In der Niederwiesen";"26"
13769;13796;"26655";"Westerstede";"Eichendorff Str.";"21"
13771;13798;"69126";"Heidelberg";"Tullastr.";"8-12"
13778;13810;"39164";"Wanzleben";"Vor dem Schlosstor";"9"
13782;13814;"72135";"Dettenhausen";"Breitwasenring";"1"
13787;13819;"82178";"Puchheim";"Lindberghstrasse";"9"
13788;13820;"83026";"Rosenheim";"Innaustr.";"11"
13789;13821;"17166";"Teterow";"Robert-Koch-Str.";"1"
13922;13954;"81373";"München";"Radlkoferstr.";"2"
14204;14236;"77767";"Appenweier";"Hauptstr.";"10"
14286;14318;"12057";"Berlin";"Neuköllnische Allee";"146"
14308;14340;"1160";"Wien";"Effingergasse";"21"
14319;14351;"06406";"Bernburg";"Hallesche Landstr.";"105b"
14368;14400;"72458";"Albstadt";"Grüngrabenstr.";"52-54"
14530;14562;"46485";"Wesel";"Am Schornacker";"30"
14692;14724;"79100";"Freiburg";"Merzhauser Str.";"112"
14785;14817;"22763";"Hamburg";"Behringstr.";"121"
14813;14845;"64646";"Heppenheim";"Am alten Neckar";"5"
14816;14848;"09484";"Oberwiesenthal";"Annabergerstr.";"40"
14852;14884;"85551";"Kirchheim bei München";"Weißenfelder Str.";"3"
14916;14948;"64646";"Heppenheim";"Darmstädter Str.";"9"
15021;15053;"64646";"Heppenheim";"Am Alten Neckar";"5"
15102;15134;"72250";"Freudenstadt";"Lauterbadstr.";"4"
15115;15147;"40237";"Düsseldorf";"Grafenberger Allee";"297"
15133;15165;"25336";"Elmshorn";"Westerstr.";"22-24"
15210;15242;"47906";"Kempen";"Hooghe Weg";"35"
15422;15454;"55442";"Stromberg";"Friedrichsheck";"27"
15510;15542;"07937";"Zeulenroda";"Greizer Str.";"101"
15515;15547;"80339";"München";"Barthstr.";"4"
15647;15678;"79576";"Weil am Rhein";"Hegenheimer Str.";"2"
15651;15682;"22113";"Oststeinbek";"Willinghusener Weg";"5a"
15652;15683;"60327";"Frankfurt am Main";"Europa-Allee";"52"
15653;15684;"22926";"Ahrensburg";"Reeshoop";"1"
15655;15686;"07937";"Zeulenroda";"Triebeser Str.";"16"
15658;15689;"40789";"Monheim am Rhein";"Ecolab Allee";"1"
15661;15692;"35039";"Marburg";"Temmlerstr.";"2"
15665;15696;"38820";"Halberstadt";"Domplatz";"34"
15672;15703;"82152";"Martinsried";"Lochhamer Str.";"13"
15676;15707;"56070";"Koblenz";"Handwerkerstr.";"2a"
15680;15712;"65193";"Wiesbaden";"Nerotal";"8"
15694;15726;"64289";"Darmstadt";"Alsfelder Str.";"17"
15701;15733;"19306";"Neustadt-Glewe";"Lederstr.";"7"
15703;15735;"61273";"Wehrheim";"Philipp-Reis-Str.";"8-13"
15705;15738;"77736";"Zell-Harmersbach";"Steinenfeld";"3"
15706;15740;"71034";"Böblingen";"Calwer Str.";"7"
15709;15743;"76227";"Karlsruhe";"Willmar-Schwabe-Str.";"4"
15710;15744;"51427";"Bergisch Gladbach";"Frankenforster Str.";"77"
15712;15746;"71106";"Magstadt";"Hutwiesenstraße";"14"
15714;15748;"41470";"Neuss";"Johnson & Johnson Platz";"2"
15715;15749;"35394";"Giessen";"Netanyastr.";"3-5"
15716;15750;"22885";"Barsbüttel";"Von-Bronsart-Str.";"12"
15721;15755;"25479";"Ellerau";"Butenring";"7"
15722;15756;"80339";"München";"Ridlerstr.";"57"
15726;15760;"40549";"Düsseldorf";"Willstätterstr.";"30"
15728;15762;"78628";"Rottweil";"Königstr.";"10"
15732;15767;"47533";"Kleve";"Bahnhofstr.";"23"
15733;15768;"33647";"Bielefeld";"Hauptstraße";"198"
15736;15771;"97076";"Würzburg";"Louis-Pasteur-Straße";"1a"
15737;15772;"27432";"Bremervörde";"Zevener Str.";"9"
15740;15775;"40670";"Meerbusch";"Lise-Meitner-Str.";"10"
15741;15777;"65926";"Frankfurt";"Industriepark Höchst Gebäude K 607";""
15742;15778;"5700";"Zell am See";"Brucker Bundesstr.";"25a"
15743;15779;"64546";"Mörfelden-Walldorf";"Kelsterbacher Str.";"28"
15745;15781;"82362";"Weilheim";"Holzhofstr.";"10b"
15755;15790;"60437";"Frankfurt";"Haintalstr.";"79"
15756;15791;"90409";"Nürnberg";"Goethestr.";"17"
15757;15792;"50933";"Köln";"Eupener Str.";"135-137"
15758;15793;"6850";"Dornbirn";"Schlachthausstr.";"3"
15760;15795;"10625";"Berlin";"Schillerstr.";"3"
15762;15797;"82041";"Oberhaching";"Keltenring";"17"
15765;15800;"35394";"Giessen";"Schiffenberger Weg";"55"
15768;15803;"33334";"Gütersloh";"Isselhorster Str.";"260"
15770;15805;"53804";"Much";"Hauptstr.";"60"
15771;15806;"48155";"Münster";"Willy-Brandt-Weg";"11"
15772;15807;"96052";"Bamberg";"Jäckstr.";"29"
15774;15809;"91799";"Langenaltheim";"Bräugasse (Rehlingen)";"2"
15776;15811;"49479";"Ibbenbüren";"Gildestr.";"75"
15778;15813;"8502";"Lannach";"Schlossplatz";"1"
15787;15822;"13187";"Berlin";"Wollankstr.";"11"
15789;15824;"47269";"Duisburg";"Ackerstr.";"1"
15790;15825;"80634";"München";"Nymphenburger Str.";"160"
15794;15830;"39116";"Magdeburg";"Werner-von-Siemens-Ring";"13a"
15795;15831;"50354";"Hürth";"Grippekovener Str.";"104"
15809;15844;"60528";"Frankfurt";"Colmarer Str.";"22"
15814;15848;"98634";"Wasungen";"Meininger Str.";"26"
15817;15851;"78665";"Frittlingen";"Daimlerstr.";"25"
15818;15852;"61381";"Friedrichsdorf";"Max-Planck-Str.";"36d"
15819;15853;"14167";"Berlin";"Darser Str.";"2a"
15820;15854;"90482";"Nürnberg";"Ostendstr.";"100"
15824;15858;"66424";"Homburg";"Michelinstr.";"10"
15827;15861;"90592";"Schwarzenbruck";"Hildebrandstr.";"11"
15829;15863;"81829";"München";"Joseph-Wild-Straße";"20"
15830;15864;"47228";"Duisburg";"Dr.-Homer-Stryker-Str.";"1"
15834;15868;"09496";"Marienberg";"Markt";"12"
15837;15871;"33647";"Bielefeld";"Kammerichstr.";"39"
15840;15874;"82234";"Oberpfaffenhofen";"Argelsrieder Feld";"10"
15841;15875;"20148";"Milan";"Via Matteo Civitali";"1"
15842;15876;"28770";"Colmenar Viejo";"Avenida de los Reyes";"1"
15843;15877;"50829";"Köln";"Am Wassermann";"28"
15844;15878;"8501";"Novo mesto";"Smarjeska cesta";"6"
15846;15880;"21423";"Winsen";"Porschestr.";"4"
15848;15881;"80687";"München";"Landsberger Str.";"300"
15849;15882;"81379";"München";"Baierbrunner Str.";"29"
15854;15887;"D09 ND91";"Dublin";"Suite 17 Northw. House Northw. Aven. Santry";""
15855;15888;"41470";"Neuss";"Johnson & Johnson Platz";"2"
15856;15889;"78467";"Konstanz";"Max-Stromeyer-Str.";"116"
15858;15891;"22851";"Norderstedt";"Hummelsbütteler Steindamm";"71"
15859;15892;"82041";"Oberhaching";"Keltenring";"8"
15861;15894;"07381";"Pössneck";"Pharmachem Str.";"1"
15862;15895;"22848";"Norderstedt";"Bornbarch";"1"
15863;15896;"53859";"Niederkassel";"Grandkaule";"18"
15865;15898;"22301";"Hamburg";"Dorotheenstr.";"48"
15867;15900;"49377";"Vechta";"Balzweg";"3"
15868;15901;"23923";"Lüdersdorf";"Hauptstr.";"27f"
15869;15902;"01589";"Riesa";"Hauptstr.";"7"
15870;15903;"23923";"Lüdersdorf";"Hauptstr.";"27f"
15871;15904;"04329";"Leipzig";"Mommsenstr.";"4"
15874;15907;"01458";"Ottendorf - Okrilla";"Bergener Ring";"17-19"
15875;15908;"66589";"Merchweiler";"Auf Pfuhlst";"1"
15876;15909;"86399";"Bobingen";"Ziegeleistr.";"22"
15878;15912;"50829";"Köln";"Am Coloneum";"4"
15879;15913;"65185";"Wiesbaden";"Adolfsallee";"21"
15881;15915;"95030";"Hof";"Fuhrmannstr.";"11"
15882;15916;"69221";"Dossenheim";"Friedrichstr.";"89"
15884;15918;"81675";"München";"Prinzregentenplatz";"9"
15885;15919;"69151";"Neckargemünd";"Güterbahnhofstr.";"11"
15886;15920;"23923";"Lüdersdorf";"Hauptstr.";"27f"
15888;15922;"89173";"Lonsee-Luizhausen";"Im Steinige";"12"
15889;15923;"12555";"Berlin";"Seelenbinderstr.";"147"
15891;15925;"23923";"Lüdersdorf";"Hauptstr.";"27f"
15893;15927;"35091";"Cölbe";"Ringstr.";"14"
15894;15928;"52525";"Heinsberg";"Auenweg";"7"
15895;15929;"15827";"Dahlewitz-Berlin";"Ludwig-Erhard-Ring";"3"
15896;15930;"80687";"München";"Landsberger Str.";"155"
15899;15935;"71229";"Leonberg";"Klosterstr.";"1"
15902;15939;"23562";"Lübeck";"Maria-Göppert Straße";"1"
15905;15942;"40878";"Ratingen";"Bahnstraße";"29-31"
15906;15943;"35041";"Marburg";"Emil von Behring Str.";"76"
15907;15945;"24321";"Lütjenburg";"Eetzweg";"20"
15910;15948;"89129";"Langenau";"Marktplatz";"4"
15911;15949;"25704";"Meldorf";"Helmsand";"1"
15912;15950;"64646";"Heppenheim";"Donnersbergstr.";"4-6"
15913;15951;"12277";"Berlin";"Motzener Straße";"41"
15914;15952;"53773";"Hennef";"Josef-Dietzgen-Str.";"3"
15917;15954;"15562";"Rüdersdorf";"Maienbergstr.";"10-12"
15918;15955;"85737";"Ismaning";"Fraunhoferstr.";"4"
15919;15956;"86153";"Augsburg";"Beim Glaspalast";"1"
15920;15957;"65760";"Eschborn";"Ludwig-Erhard-Str.";"12"
15921;15958;"85737";"Ismaning";"Adalperostr.";"37"
15922;15959;"94081";"Fürstenzell";"Marienplatz";"10-12"
15923;15960;"85737";"Ismaning";"Adalperostr.";"37"
15925;15962;"85399";"Halbergmoos";"Ludwigstr.";"44"
15926;15963;"47877";"Willich";"Hanns-Martin-Schleyer-Str.";"26"
15927;15964;"33442";"Herzebrock-Clarholz";"Otto-Hahn-Str.";"17-19"
15929;15966;"50667";"Köln";"Breite Str.";"2-4"
15930;15967;"40670";"Meerbusch";"Earl-Bakken-Platz";"1"
15933;15970;"82377";"Penzberg";"Grube";"45"
15935;15972;"F28 AW83";"Westport Co. Mayo";"Castlebar Road";""
15936;15973;"93049";"Regensburg";"Westheim";"42"
15939;15976;"WD6 1 EE";"Borehamwood Hertfordshire";"Manor Point Manor Way";"3"
15940;15977;"21220";"Seevetal";"Bei den Kämpen";"11"
15943;15980;"63741";"Aschaffenburg";"Benzstr.";"2a"
15944;15981;"73342";"Bad Ditzenbach";"Helfensteinstr.";"47"
15945;15982;"80797";"München";"Infanteriestr. Haus 6";"19"
15950;15987;"89077";"Ulm";"Söflinger Str.";"218"
15951;15988;"64347";"Griesheim";"Im Leuschnerpark";"4"
15952;15989;"6545";"CM Nijmegen";"Microweg";"22"
15955;15992;"33739";"Bielefeld";"Opalstr.";"1"
15959;15996;"77200";"Olomouc";"Pavlovicka";"12-59"
15961;15998;"19053";"Schwerin";"Mecklemburgstr.";"97"
15962;15999;"96152";"Burghaslach";"Würzburger Str.";"15"
15963;16000;"20245";"Hamburg";"Unnastr.";"48"
15966;16003;"04103";"Leipzig";"Deutscher Platz";"5a"
15967;16004;"09569";"Öderan";"Lößnitztal";"126"
15968;16005;"14974";"Ludwigsfelde";"Genshagener Str.";"37a"
15969;16006;"76534";"Baden-Baden";"Dr.-Rudolf-Eberle-Str.";"8-10"
15971;16008;"35394";"Giessen";"Industriestr.";"6"
15974;16011;"33615";"Bielefeld";"Stapenhorststr.";"1"
15976;16013;"13435";"Berlin";"Wallenroder Str.";"8-10"
15977;16014;"63897";"Miltenberg";"Ringstr.";"30"
15979;16016;"64646";"Heppenheim";"Donnersbergstrasse";"1"
15981;16018;"01587";"Riesa";"Speicherstr.";"4B"
15982;16019;"90402";"Nürnberg";"Königstr.";"32"
15983;16020;"8750";"Judenburg";"Grünhüblgasse";"25"
15985;16022;"96103";"Hallstadt";"Emil-Kemmer-Str.";"33"
15987;16024;"2820";"Gentofte";"Jaegersborg Alle";"164"
15988;16025;"85774";"Unterföhring";"Feringastr.";"7"
15993;16030;"63450";"Hanau";"Leipziger Str.";"2"
15996;16033;"24558";"Wakendorf";"Henstedter Str.";"1"
15998;16035;"86676";"Ehekirchen";"Goglerweg";"16a"
16000;16037;"40764";"Langenfeld";"Herzogstr.";"30"
16004;16041;"64380";"Rossdorf";"Arheilger Weg";"6"
16008;16045;"70376";"Stuttgart";"Neckartalstr.";"131"
16009;16046;"44787";"Bochum";"Massenbergstr.";"9-13"
16010;16047;"95185";"Gattendorf";"Am Gewerbegebiet";"5"
16012;16049;"75248";"Ölbronn-Dürrn";"Großmelten";"14"
16013;16050;"22045";"Hamburg";"Kuehnstr.";"75"
16016;16053;"42781";"Haan";"Schallbruch";"5"
16017;16054;"81829";"München-Riem";"Willy-Brandt-Allee";"2"
16019;16056;"56154";"Boppard";"Binger Str.";"80"
16020;16057;"80639";"München";"Friedenheimer Brücke";"21"
16021;16058;"14669";"Ketzin (Havel)";"Potsdamer Str.";"23c"
16022;16059;"K67 K8Y2";"Swords Co. Dublin";"Unit 2 Swords Business Park";""
16027;16064;"97525";"Schwebheim";"Aschenhof";"35"
16029;16066;"12099";"Berlin";"Schaffhausener Str.";"28-32"
16030;16067;"66133";"Saarbrücken";"Kaiserstr.";"221"
16034;16071;"22113";"Oststeinbek";"Meessen";"7"
16035;16072;"44534";"Lünen";"Kurt-Schumacher-Str.";"6"
16036;16073;"50259";"Pulheim-Stommeln";"Berlich";"4"
16037;16074;"61462";"Königsstein";"Frankfurter Str.";"7"
16039;16076;"9000";"St. Gallen";"Neugasse";"55"
16040;16077;"76227";"Karlsruhe";"Wachhausstr.";"6"
16043;16080;"7207";"BN Zutphen";"Hekkehorst";"24"
16044;16081;"65396";"Walluf";"Am Klingenweg";"6a"
16046;16083;"90449";"Nürnberg";"Südwestpark";"50"
16047;16084;"48429";"Rheine";"Oldenburger Str.";"17"
16048;16085;"44628";"Herne";"Industriestr.";"40"
16049;16086;"25337";"Elmshorn";"Daimlerstr.";"12a"
16051;16088;"51377";"Leverkusen";"Hemmelrather Weg";"201"
16053;16090;"15913";"Märkische Heide";"Schulstr.";"9"
16055;16092;"50829";"Köln";"Am Wassermann";"28"
16056;16093;"41334";"Nettetal";"van-der-Upwich-Str.";"25a"
16057;16094;"71263";"Weil der Stadt";"Borsigstr.";"3"
16058;16095;"07743";"Jena";"Spitzweidenweg";"17-19"
16059;16096;"97297";"Waldbüttelbrunn";"August-Bebel-Str.";"51"
16060;16097;"83714";"Miesbach";"Am Windfeld";"35"
16061;16098;"65232";"Taunusstein";"Platter Str.";"92"
16062;16099;"5070";"Frick";"Industriestr.";"30"
16064;16101;"21017";"Samarate (VA)";"Viale Europa";"160"
16065;16102;"85737";"Ismaning";"Adalperostr.";"84"
16066;16103;"79540";"Lörrach";"Weiherweg";"2"
16067;16104;"72766";"Reutlingen";"Ernst-Wagner-Weg";"1-5"
16068;16105;"71083";"Herrenberg";"Benzstr.";"25"
16069;16106;"23843";"Bad Oldesloe";"Lily-Braun-Str.";"48"
16071;16108;"72770";"Reutlingen";"Ferdinand-Lassalle-Str.";"37"
16072;16109;"SL1 3UH";"Slough Berkshire";"Bath Road";"103-105"
16073;16110;"32657";"Lemgo";"Kleine Knopheide";"4"
16075;16112;"09119";"Chemnitz";"Lortzingstr.";"121"
16076;16113;"35444";"Biebertal";"Talweg";"31"
16077;16114;"44149";"Dortmund";"Arminius Str.";"42"
16079;16116;"35463";"Fernwald";"Anneröder Str.";"1"
16081;16118;"83623";"Dietramszell-Linden";"Dietramszeller Str.";"6"
16082;16119;"52078";"Aachen";"Zieglerstr.";"6"
16083;16120;"69115";"Heidelberg";"Ringstr.";"19b"
16084;16121;"97842";"Karbach";"Kleine Au";"3a"
16085;16122;"81675";"München";"Prinzregentenplatz";"9"
16086;16123;"93476";"Blaibach";"Kirchbichlweg";"13"
16088;16125;"71384";"Weinstadt";"Badweg";"19"
16089;16126;"14469";"Potsdam";"Friedrich-Ebert-Str.";"33"
16090;16127;"56410";"Montabaur";"Horresser Berg";"1"
16091;16128;"88427";"Bad Schussenried";"Torfwerk";"6"
16093;16130;"03079";"Salem NH (New Hampshire)";"Raymond Avenue";"7c"
16094;16131;"82166";"Gräfelfing";"Lochhamer Schlag";"21"
16096;16133;"79104";"Freiburg";"Habsburgerstr.";"90"
16097;16135;"53757";"Sankt Augustin";"Friedrich-Gauß-Straße";"1"
16100;16138;"79111";"Freiburg";"Bötzinger Str.";"55"
16102;16140;"59519";"Möhnsee";"Dreihausen";"2"
16104;16142;"48268";"Greven";"Mergenthaler Str.";"40"
16105;16143;"23556";"Lübeck";"Rademacherstr.";"2"
16106;16144;"71336";"Waiblingen";"Andreas-Stihl-Str.";"19"
16107;16145;"30900";"Wedemark";"Auf dem Farnkamp";"11"
16108;16146;"76297";"Stutensee";"Industriestr.";"2-4"
16109;16147;"61352";"Bad Homburg";"Else-Kröner-Str.";"1"
16110;16148;"69115";"Heidelberg";"Kurfürsten-Anlage";"3"
16111;16149;"27318";"Hoya";"Hasseler Steinweg";"9"
16112;16150;"12557";"Berlin";"Wendenschlossstr.";"142"
16113;16151;"9672";"BH Winschoten";"Papierbaan";"50A"
16114;16152;"61118";"Bad Vilbel";"Konrad-Adenauer-Allee";"8-10"
16115;16153;"9493";"Mauren";"Hinterbühl";"68"
16116;16154;"56281";"Dörth";"Hauptstr.";"8"
16117;16155;"91341";"Röttenbach";"Hauptstr.";"3a"
16119;16157;"55218";"Ingelheim";"Binger Str.";"173"
16120;16158;"90301";"Senec";"Dial'nicna'cesta";"5"
16124;16162;"2449";"Luxembourg";"Boulevard Royal";"26"
16125;16163;"76437";"Rastatt";"Im Steingerüst";"6"
16126;16164;"";"London EC2R 6AY";"Moorgate";"25"
16127;16165;"20126";"Milano";"Viale Fulvio Testi";"330"
16129;62;"53773";"Hennef";"Josef-Dietzgen-Str.";"3"
16131;16168;"58638";"Iserlohn";"Kuhloweg";"37"
16136;16173;"80636";"München";"Arnulfstr.";"29"
16138;16175;"13187";"Berlin";"Wollankstr.";"11"
16139;16176;"28209";"Bremen";"Wachmannstr.";"86"
16140;16177;"22767";"Hamburg";"Van-der-Smissen-Str.";"1"
16141;16178;"75002";"Paris";"rue Rameau";"9"
16143;16180;"60523";"Frankfurt";"Lyoner Str.";"23"
16145;16183;"24641";"Sievershütten";"Holstenstr.";"10"
16146;16184;"72221";"Haiterbach";"Lange Umbrüche";"19"
16147;16185;"91058";"Erlangen-Tennenlohe";"Am Wolfsmantel";"9-11"
16148;16186;"50374";"Erftstadt";"An der Schleifmühle";"2"
16149;16187;"34323";"Malsfeld";"Zum Steeger";"3"
16151;16189;"87700";"Memmingen";"Schneiderhansenweg";"10"
16152;16190;"33775";"Versmold";"Bockhorster Landweg";"15"
16153;16191;"";"";"";""
16154;16192;"46446";"Emmerich";"Speelberger Str.";"49"
16156;16194;"70794";"Filderstadt";"Raiffeisenstr.";"30"
16157;16195;"50933";"Köln";"Josef-Lammerting-Allee";"16"
16158;16196;"32839";"Steinheim";"Billerbecker Str.";"67"
16160;16197;"22926";"Ahrensburg";"Manhagener Allee";"36"
16161;16198;"59368";"Werne";"Am Bahnhof";"1-3"
16163;16200;"20148";"Hamburg";"Milchstr.";"19"
16164;16201;"82194";"Gröbenzell";"Industriestr.";"31"
16166;16203;"80637";"München";"Landshuter Allee";"8-10"
16167;16204;"80686";"München";"Fürstenrieder Str.";"105"
16168;16205;"64293";"Darmstadt";"Robert-Bosch-Str.";"7"
16170;16207;"31785";"Hameln";"Domeierstr.";"29/31"
16171;16208;"83624";"Otterfing";"Hienlohestr.";"24"
16177;16214;"69100";"Villeurbanne";"Boulevard Stalingrad";"149"
16179;16216;"1200";"Wien";"Brigittenauer Lände";"50-54"
16181;16218;"23738";"Lensahn";"Lübecker Str.";"7-9"
16183;16220;"51377";"Leverkusen";"Hemmelrather Weg";"201"
16184;16221;"72474";"Winterlingen";"Kronenstr.";"1"
16185;16222;"66111";"Saarbrücken";"Bahnhofstrasse";"28"
16189;16227;"17498";"Mesekenhagen";"Bahnhofstr.";"1a"
16193;16231;"WD6 1EE";"Borehamwood Hertfortshire";"Unit 3 Manor Point Manor Way";""
16196;16234;"58638";"Iserlohn";"Kuhloweg";"37"
16199;16237;"1620";"Kopenhagen";"Vesterbrogade";"149"
16200;16238;"66740";"Saarlouis";"Carl-Zeiss-Str.";"30"
16201;16239;"01328";"Dresden";"Bautzner Landstr.";"400"
16203;16241;"2585 EC";"Den Haag";"Nassauplein";"30"
16206;16243;"61381";"Friedrichsdorf";"Max-Planck-Str.";"36b"
16207;16244;"19009";"Pikermi Attica";"Marathonos Ave.";"95"
16208;16245;"29451";"Dannenberg";"Marschtorstr.";"45"
16209;16246;"10963";"Berlin";"Gabriele-Tergit-Promenade";"17"
16210;16247;"30900";"Wedemark";"Langer Acker";"18"
16211;16248;"08020";"Barcelona";"Peru";"228"
16213;16250;"97297";"Waldbüttelbrunn";"Industriestr.";"7a"
16214;16251;"55218";"Ingelheim";"Königsberger Str.";"29"
16219;16256;"09484";"Oberwiesenthal";"Annabergerstr.";"40"
16220;16257;"80331";"München";"Sonnenstr. Zugang 2/2. Stock";"19"
16221;16258;"08777";"Sant Quinti de Mediona";"P. I. Els Vinyets Ctra. Comarcal";"22"
16223;16260;"74076";"Heilbronn";"Weipertstr.";"8-10"
16224;16261;"87435";"Kempten";"Bahnhofstr.";"12"
16225;16262;"76764";"Rheinzabern";"Hauptstr.";"28"
16226;16263;"53340";"Meckenheim-Merl";"Grenzstr.";"2"
16228;16265;"55543";"Bad Kreuznach";"Schwabenheimer Weg";"123"
16229;16266;"78464";"Konstanz";"Alpsteinweg";"9"
16230;16267;"25499";"Tangstedt";"Lehmkoppel";"2"
16233;16270;"22335";"Hamburg";"Sportallee";"41-45"
16235;16272;"97688";"Bad Kissingen";"Bellevue";"3"
16237;16274;"7923";"Ehrenkirchen";"Schloßstr.";"11-17"
16239;16276;"9723BK";"Groningen";"Osloweg";"95A"
16240;16277;"80686";"München";"Hansastr.";"32"
46218;16278;"1119 PW";"Schiphol-Rijk";"Het Poortgebouw Beech Avenue";"54-80"
46219;16279;"60314";"Frankfurt";"Lindleystr.";"12"
46220;16280;"16359";"Biesenthal";"Waldstr.";"2"
46221;16281;"49078";"Osnabrück";"Hans-Wunderlich-Str.";"6"
46222;16282;"40764";"Langenfeld";"Winkelsweg";"178-180"
46223;16283;"51069";"Köln";"Schilfweg";"4"
46224;16284;"13509";"Berlin";"Ernststrasse";"58"
46225;16285;"22527";"Hamburg";"Stellinger Steindamm";"15"
46226;16286;"08210";"Barbera Del Valles (Barcelona)";"Av. D Arraona";"119-123"
46228;16288;"46446";"Emmerich Am Rhein";"Groendahlscher Weg";"87"
46229;16289;"35104";"Lichtenfels";"Am Mühlberg";"10"
46231;16291;"40670";"Meerbusch";"Kaarster Straße";"2"
46232;16292;"76532";"Baden-Baden";"Im Rollfeld";"30"
46234;16294;"83059";"Kolbermoor";"Carl-Jordan-Str.";"18"
46235;16295;"61273";"Wehrheim";"Sandplackenstr.";"13"
46236;16296;"58300";"Wetter";"Höltkenstraße";"1-5"
46237;16297;"40474";"Düsseldorf";"Georg-Glock-Str.";"18"
46239;16299;"72622";"Nürtingen";"Weberstr.";"1"
46241;16301;"";"1718 Mk Hoogwoud";"Westerboekelweg";"28"
46242;16302;"45149";"Essen";"Scheidtstr.";"120"
46243;16303;"22299";"Hamburg";"Leinpfad";"29"
46244;16304;"91341";"Röttenbach";"Am Sandfeld";"9-11"
46245;16305;"85635";"Höhenkirchen-Siegertsbrunn";"Rosenheimer Str.";"4A"
46246;16306;"24326";"Ascheberg";"Trentrade";"27"
46247;16307;"04651";"Bad Lausick";"Käthe-Kollwitz-Str.";"34"
46248;16308;"22335";"Hamburg";"Röntgenstr.";"22"
46249;16309;"83224";"Grassau";"Mitterbachweg";"4"
46250;16310;"01067";"Dresden";"Könneritzstraße";"7"
46251;16311;"6222 NL";"Nh Maastricht";"Karveelweg";"30a"
46252;16312;"67592";"Flörsheim-Dalsheim";"Willy-Brandt-Ring";"12"
46254;16314;"50170";"Kerpen";"Daimlerstr.";"30"
46255;16315;"87448";"Waltenhofen";"Ottostr.";"6"
46256;16316;"50829";"Köln";"Stöckheimer Weg";"1"
46257;16317;"51149";"Köln (Porz-Gremberghoven)";"August-Horch-Str.";"4a"
46258;16318;"71384";"Weinstadt";"Ziegelstr.";"39"
46260;16320;"40477";"Düsseldorf";"Stockkampstr.";"40"
46261;16321;"83435";"Bad Reichenhall";"Frühlingsstrasse";"95a"
46263;16323;"41236";"Mönchengladbach";"Zingsheimer Str.";"19"
46265;16325;"61169";"Friedberg";"Am Straßbach";"5"
46266;16326;"71332";"Waiblingen";"Bahnhofstr.";"35"
46268;16328;"";"";"";""
46270;16330;"46485";"Wesel";"Am Forst";"9"
46271;16331;"23738";"Lensahn";"Stig Husted-Andersen Straße";"11"
46272;16332;"49584";"Fuerstenau";"Industriestrasse";"11-13"
46273;16333;"75012";"Paris";"19 Rue Claude Tillier";""
46274;16334;"90556";"Cadolzburg";"Pfannenstielstraße";"2"
46276;16336;"85630";"Grasbrunn";"Bretonischer Ring";"3"
46278;16338;"53721";"Siegburg";"Auf dem Seidenberg";"3a"
46279;16339;"35394";"Giessen";"Gruenbergerstrasse";"70"
